panel,seed,step,RMSE,p
linear,0,776,0.028182389214634895,5
linear,0,777,0.02818162366747856,5
linear,0,778,0.02818210795521736,5
linear,0,779,0.028182098641991615,5
linear,0,780,0.02818276360630989,5
linear,0,781,0.02818289026618004,5
linear,0,782,0.028181638568639755,5
linear,0,783,0.028182515874505043,5
linear,0,784,0.028182340785861015,5
linear,0,785,0.028183916583657265,5
linear,0,786,0.028183413669466972,5
linear,0,787,0.02818172425031662,5
linear,0,788,0.02818356454372406,5
linear,0,789,0.028182292357087135,5
linear,0,790,0.02818494476377964,5
linear,0,791,0.028183668851852417,5
linear,0,792,0.028182178735733032,5
linear,0,793,0.02818441390991211,5
linear,0,794,0.02818189561367035,5
linear,0,795,0.028185414150357246,5
linear,0,796,0.028182821348309517,5
linear,0,797,0.02818288467824459,5
linear,0,798,0.028184114024043083,5
linear,0,799,0.02818172052502632,5
linear,0,800,0.02818339690566063,5
linear,0,801,0.02818196453154087,5
linear,0,802,0.028182534500956535,5
linear,0,803,0.028182484209537506,5
linear,0,804,0.0281817764043808,5
linear,0,805,0.028182120993733406,5
linear,0,806,0.028181709349155426,5
linear,0,807,0.02818181924521923,5
linear,0,808,0.02818184345960617,5
linear,0,809,0.028181713074445724,5
linear,0,810,0.02818170376121998,5
linear,0,811,0.02818169631063938,5
linear,0,812,0.02818163111805916,5
linear,0,813,0.028181642293930054,5
linear,0,814,0.028181666508316994,5
linear,0,815,0.028181610628962517,5
linear,0,816,0.028181642293930054,5
linear,0,817,0.02818162925541401,5
linear,0,818,0.02818159945309162,5
linear,0,819,0.028181621804833412,5
linear,0,820,0.028181610628962517,5
linear,0,821,0.02818159945309162,5
linear,0,822,0.02818160131573677,5
linear,0,823,0.02818160504102707,5
linear,0,824,0.028181590139865875,5
linear,0,825,0.028181616216897964,5
linear,0,826,0.028181593865156174,5
linear,0,827,0.02818158082664013,5
linear,0,828,0.02818159945309162,5
linear,0,829,0.028181592002511024,5
linear,0,830,0.02818158082664013,5
linear,0,831,0.028181597590446472,5
linear,0,832,0.028181592002511024,5
linear,0,833,0.02818158082664013,6
linear,0,834,0.028181593865156174,6
linear,0,835,0.02817106805741787,6
linear,0,836,0.02817154861986637,6
linear,0,837,0.028171414509415627,6
linear,0,838,0.028170837089419365,6
linear,0,839,0.028170699253678322,6
linear,0,840,0.0281696580350399,6
linear,0,841,0.028169380500912666,6
linear,0,842,0.028169475495815277,6
linear,0,843,0.028169209137558937,6
linear,0,844,0.028169069439172745,6
linear,0,845,0.028168415650725365,6
linear,0,846,0.028168169781565666,6
linear,0,847,0.028168104588985443,6
linear,0,848,0.0281680915504694,6
linear,0,849,0.028167974203824997,6
linear,0,850,0.028167927637696266,6
linear,0,851,0.028167836368083954,6
linear,0,852,0.028167815878987312,6
linear,0,853,0.02816774509847164,6
linear,0,854,0.02816779725253582,6
linear,0,855,0.02816757746040821,6
linear,0,856,0.028167609125375748,6
linear,0,857,0.0281676072627306,6
linear,0,858,0.028167542070150375,6
linear,0,859,0.028167573735117912,6
linear,0,860,0.0281674824655056,6
linear,0,861,0.02816752903163433,6
linear,0,862,0.02816750667989254,6
linear,0,863,0.02816746197640896,6
linear,0,864,0.02816750295460224,6
linear,0,865,0.028167420998215675,6
linear,0,866,0.028167422860860825,6
linear,0,867,0.028167445212602615,6
linear,0,868,0.02816741168498993,6
linear,0,869,0.028167424723505974,6
linear,0,870,0.02816740795969963,6
linear,0,871,0.028167398646473885,6
linear,0,872,0.02816740795969963,6
linear,0,873,0.028167400509119034,6
linear,0,874,0.028167396783828735,6
linear,0,875,0.02816738933324814,6
linear,0,876,0.028167380020022392,6
linear,0,877,0.028167391195893288,6
linear,0,878,0.028167391195893288,6
linear,0,879,0.02816738747060299,6
linear,0,880,0.028167374432086945,6
linear,0,881,0.028167372569441795,6
linear,0,882,0.02816738374531269,6
linear,0,883,0.028167380020022392,6
linear,0,884,0.028167380020022392,6
linear,0,885,0.028167376294732094,6
linear,0,886,0.028167376294732094,6
linear,0,887,0.02816738188266754,6
linear,0,888,0.02816738374531269,6
linear,0,889,0.028167380020022392,6
linear,0,890,0.028167376294732094,6
linear,0,891,0.028167376294732094,6
linear,0,892,0.02816738188266754,6
linear,0,893,0.02816738374531269,6
linear,0,894,0.02816738188266754,6
linear,0,895,0.028167378157377243,6
linear,0,896,0.02816738188266754,6
linear,0,897,0.02816738374531269,6
linear,0,898,0.02816738188266754,6
linear,0,899,0.028167380020022392,6
linear,0,900,0.028167378157377243,6
linear,0,901,0.028167376294732094,6
linear,0,902,0.028167380020022392,6
linear,0,903,0.028167380020022392,6
linear,0,904,0.028167380020022392,6
linear,0,905,0.028167372569441795,6
linear,0,906,0.028167372569441795,6
linear,0,907,0.028167372569441795,6
linear,0,908,0.028167376294732094,6
linear,0,909,0.028167376294732094,6
linear,0,910,0.028167380020022392,6
linear,0,911,0.028167374432086945,6
linear,0,912,0.028167380020022392,6
linear,0,913,0.028167376294732094,6
linear,0,914,0.028167376294732094,6
linear,0,915,0.028167376294732094,6
linear,0,916,0.028167376294732094,6
linear,0,917,0.028167376294732094,6
linear,0,918,0.028167376294732094,6
linear,0,919,0.028167378157377243,6
linear,0,920,0.028167374432086945,6
linear,0,921,0.028167372569441795,6
linear,0,922,0.028167370706796646,6
linear,0,923,0.028167372569441795,6
linear,0,924,0.028167372569441795,6
linear,0,925,0.028167370706796646,6
linear,0,926,0.028167368844151497,6
linear,0,927,0.028167366981506348,6
linear,0,928,0.028167368844151497,6
linear,0,929,0.02816736325621605,6
linear,0,930,0.028167370706796646,6
linear,0,931,0.02816736325621605,6
linear,0,932,0.028167370706796646,6
linear,0,933,0.028167370706796646,6
linear,0,934,0.028167368844151497,6
linear,0,935,0.028167370706796646,6
linear,0,936,0.028167372569441795,6
linear,0,937,0.028167366981506348,6
linear,0,938,0.028167368844151497,6
linear,0,939,0.028167368844151497,6
linear,0,940,0.028167368844151497,6
linear,0,941,0.028167368844151497,6
linear,0,942,0.028167372569441795,6
linear,0,943,0.028167370706796646,6
linear,0,944,0.028167374432086945,6
linear,0,945,0.028167370706796646,6
linear,0,946,0.028167366981506348,6
linear,0,947,0.028167368844151497,6
linear,0,948,0.028167368844151497,6
linear,0,949,0.028167368844151497,6
linear,0,950,0.028167372569441795,6
linear,0,951,0.028167370706796646,6
linear,0,952,0.028167374432086945,6
linear,0,953,0.028167374432086945,6
linear,0,954,0.028167376294732094,6
linear,0,955,0.028167376294732094,6
linear,0,956,0.028167370706796646,6
linear,0,957,0.028167372569441795,6
linear,0,958,0.028167372569441795,6
linear,0,959,0.028167372569441795,6
linear,0,960,0.028167374432086945,6
linear,0,961,0.028167368844151497,6
linear,0,962,0.028167372569441795,6
linear,0,963,0.028167368844151497,6
linear,0,964,0.028167368844151497,6
linear,0,965,0.028167374432086945,6
linear,0,966,0.028167372569441795,6
linear,0,967,0.028167380020022392,6
linear,0,968,0.028167376294732094,6
linear,0,969,0.028167374432086945,6
linear,0,970,0.028167372569441795,6
linear,0,971,0.028167370706796646,6
linear,0,972,0.028167374432086945,6
linear,0,973,0.028167372569441795,6
linear,0,974,0.028167372569441795,6
linear,0,975,0.028167374432086945,6
linear,0,976,0.028167376294732094,6
linear,0,977,0.028167372569441795,6
linear,0,978,0.028167374432086945,6
linear,0,979,0.028167380020022392,6
linear,0,980,0.028167380020022392,6
linear,0,981,0.028167376294732094,6
linear,0,982,0.028167378157377243,6
linear,0,983,0.028167380020022392,6
linear,0,984,0.028167380020022392,6
linear,0,985,0.028167372569441795,6
linear,0,986,0.028167380020022392,6
linear,0,987,0.028167376294732094,6
linear,0,988,0.028167376294732094,6
linear,0,989,0.028167380020022392,6
linear,0,990,0.028167378157377243,6
linear,0,991,0.02816738374531269,6
linear,0,992,0.02816738188266754,6
linear,0,993,0.02816738188266754,6
linear,0,994,0.02816738188266754,6
linear,0,995,0.028167380020022392,6
linear,0,996,0.028167376294732094,6
linear,0,997,0.028167378157377243,6
linear,0,998,0.028167376294732094,6
linear,0,999,0.028167376294732094,6
linear,0,1000,0.02816738188266754,6
linear,1,0,0.029968757182359695,1
linear,1,1,0.030047329142689705,1
linear,1,2,0.029974212870001793,1
linear,1,3,0.02999369613826275,1
linear,1,4,0.030013784766197205,1
linear,1,5,0.029971003532409668,1
linear,1,6,0.029969116672873497,1
linear,1,7,0.02996707335114479,1
linear,1,8,0.029966650530695915,1
linear,1,9,0.029967665672302246,1
linear,1,10,0.0299669299274683,1
linear,1,11,0.029966434463858604,1
linear,1,12,0.02996525540947914,1
linear,1,13,0.029964489862322807,1
linear,1,14,0.029964864253997803,1
linear,1,15,0.029965171590447426,1
linear,1,16,0.029965229332447052,1
linear,1,17,0.02996443212032318,1
linear,1,18,0.02996360883116722,1
linear,1,19,0.029963582754135132,1
linear,1,20,0.029963772743940353,1
linear,1,21,0.0299641452729702,1
linear,1,22,0.02996394783258438,1
linear,1,23,0.02996346354484558,1
linear,1,24,0.02996327355504036,1
linear,1,25,0.029963310807943344,1
linear,1,26,0.029963409528136253,1
linear,1,27,0.029963189736008644,1
linear,1,28,0.029962938278913498,1
linear,1,29,0.029962996020913124,1
linear,1,30,0.02996310405433178,1
linear,1,31,0.029963236302137375,1
linear,1,32,0.029963048174977303,1
linear,1,33,0.029962776228785515,1
linear,1,34,0.029962744563817978,1
linear,1,35,0.029962828382849693,1
linear,1,36,0.029962904751300812,1
linear,1,37,0.0299628134816885,1
linear,1,38,0.029962709173560143,1
linear,1,39,0.029962729662656784,1
linear,1,40,0.029962727800011635,1
linear,1,41,0.02996276319026947,1
linear,1,42,0.029962697997689247,1
linear,1,43,0.029962634667754173,1
linear,1,44,0.029962649568915367,1
linear,1,45,0.029962662607431412,1
linear,1,46,0.029962660744786263,1
linear,1,47,0.029962608590722084,1
linear,1,48,0.029962586238980293,1
linear,1,49,0.029962610453367233,1
linear,1,50,0.029962604865431786,1
linear,1,51,0.029962608590722084,1
linear,1,52,0.02996259368956089,1
linear,1,53,0.0299625676125288,1
linear,1,54,0.02996256574988365,1
linear,1,55,0.029962556436657906,1
linear,1,56,0.029962558299303055,1
linear,1,57,0.029962550848722458,1
linear,1,58,0.02996254712343216,1
linear,1,59,0.029962550848722458,1
linear,1,60,0.029962537810206413,1
linear,1,61,0.02996254526078701,1
linear,1,62,0.029962537810206413,1
linear,1,63,0.029962534084916115,1
linear,1,64,0.029962532222270966,1
linear,1,65,0.029962532222270966,1
linear,1,66,0.029962528496980667,1
linear,1,67,0.02996252290904522,1
linear,1,68,0.02996252477169037,1
linear,1,69,0.02996252104640007,1
linear,1,70,0.02996251918375492,1
linear,1,71,0.02996251732110977,1
linear,1,72,0.02996251732110977,1
linear,1,73,0.02996252290904522,1
linear,1,74,0.02996251918375492,1
linear,1,75,0.02996251918375492,1
linear,1,76,0.02996252104640007,1
linear,1,77,0.02996251732110977,1
linear,1,78,0.02996251918375492,1
linear,1,79,0.029962515458464622,1
linear,1,80,0.029962509870529175,1
linear,1,81,0.029962515458464622,1
linear,1,82,0.029962513595819473,1
linear,1,83,0.029962515458464622,1
linear,1,84,0.029962511733174324,1
linear,1,85,0.029962511733174324,1
linear,1,86,0.029962509870529175,1
linear,1,87,0.029962509870529175,1
linear,1,88,0.029962513595819473,1
linear,1,89,0.029962511733174324,1
linear,1,90,0.029962511733174324,1
linear,1,91,0.029962513595819473,1
linear,1,92,0.029962515458464622,1
linear,1,93,0.029962515458464622,1
linear,1,94,0.029962513595819473,1
linear,1,95,0.029962511733174324,1
linear,1,96,0.029962509870529175,1
linear,1,97,0.029962509870529175,1
linear,1,98,0.029962513595819473,1
linear,1,99,0.029962511733174324,1
linear,1,100,0.029962513595819473,1
linear,1,101,0.029962515458464622,1
linear,1,102,0.029962513595819473,1
linear,1,103,0.029962513595819473,1
linear,1,104,0.029962509870529175,1
linear,1,105,0.029962513595819473,1
linear,1,106,0.029962511733174324,1
linear,1,107,0.029962515458464622,1
linear,1,108,0.029962513595819473,1
linear,1,109,0.029962511733174324,1
linear,1,110,0.029962513595819473,1
linear,1,111,0.029962511733174324,1
linear,1,112,0.029962511733174324,1
linear,1,113,0.029962513595819473,1
linear,1,114,0.029962513595819473,1
linear,1,115,0.029962513595819473,1
linear,1,116,0.029962513595819473,1
linear,1,117,0.02996251732110977,1
linear,1,118,0.029962513595819473,1
linear,1,119,0.029962515458464622,1
linear,1,120,0.029962511733174324,1
linear,1,121,0.029962515458464622,1
linear,1,122,0.029962511733174324,1
linear,1,123,0.029962511733174324,1
linear,1,124,0.029962511733174324,1
linear,1,125,0.029962508007884026,1
linear,1,126,0.029962509870529175,1
linear,1,127,0.029962515458464622,1
linear,1,128,0.029962513595819473,1
linear,1,129,0.029962511733174324,1
linear,1,130,0.029962511733174324,1
linear,1,131,0.029962508007884026,1
linear,1,132,0.029962509870529175,1
linear,1,133,0.029962509870529175,1
linear,1,134,0.029962511733174324,1
linear,1,135,0.029962511733174324,1
linear,1,136,0.029962511733174324,1
linear,1,137,0.029962511733174324,1
linear,1,138,0.029962513595819473,1
linear,1,139,0.029962506145238876,1
linear,1,140,0.029962511733174324,1
linear,1,141,0.029962511733174324,1
linear,1,142,0.029962511733174324,1
linear,1,143,0.029962506145238876,1
linear,1,144,0.029962504282593727,1
linear,1,145,0.029962511733174324,1
linear,1,146,0.029962513595819473,1
linear,1,147,0.029962509870529175,1
linear,1,148,0.029962515458464622,1
linear,1,149,0.029962509870529175,1
linear,1,150,0.029962511733174324,1
linear,1,151,0.029962511733174324,1
linear,1,152,0.029962511733174324,1
linear,1,153,0.029962513595819473,1
linear,1,154,0.029962509870529175,1
linear,1,155,0.029962511733174324,1
linear,1,156,0.029962506145238876,1
linear,1,157,0.029962504282593727,1
linear,1,158,0.029962508007884026,1
linear,1,159,0.029962511733174324,1
linear,1,160,0.029962511733174324,1
linear,1,161,0.029962509870529175,1
linear,1,162,0.029962511733174324,1
linear,1,163,0.029962509870529175,1
linear,1,164,0.029962511733174324,1
linear,1,165,0.029962511733174324,1
linear,1,166,0.029962509870529175,1
linear,1,167,0.029962513595819473,2
linear,1,168,0.029962513595819473,2
linear,1,169,0.029962509870529175,2
linear,1,170,0.029954735189676285,2
linear,1,171,0.02995428629219532,2
linear,1,172,0.029955003410577774,2
linear,1,173,0.0299551859498024,2
linear,1,174,0.029954640194773674,2
linear,1,175,0.029952237382531166,2
linear,1,176,0.02995206229388714,2
linear,1,177,0.029951877892017365,2
linear,1,178,0.029951918870210648,2
linear,1,179,0.029951898381114006,2
linear,1,180,0.029951611533761024,2
linear,1,181,0.02995160222053528,2
linear,1,182,0.029951542615890503,2
linear,1,183,0.029951507225632668,2
linear,1,184,0.029951492324471474,2
linear,1,185,0.02995145693421364,2
linear,1,186,0.02995140105485916,2
linear,1,187,0.029951397329568863,2
linear,1,188,0.029951414093375206,2
linear,1,189,0.029951386153697968,2
linear,1,190,0.029951361939311028,2
linear,1,191,0.02995138242840767,2
linear,1,192,0.029951361939311028,2
linear,1,193,0.029951348900794983,2
linear,1,194,0.029951345175504684,2
linear,1,195,0.02995133399963379,2
linear,1,196,0.029951337724924088,2
linear,1,197,0.029951324686408043,2
linear,1,198,0.029951324686408043,2
linear,1,199,0.029951317235827446,2
linear,1,200,0.029951315373182297,2
linear,1,201,0.029951317235827446,2
linear,1,202,0.029951313510537148,2
linear,1,203,0.029951315373182297,2
linear,1,204,0.029951302334666252,2
linear,1,205,0.029951302334666252,2
linear,1,206,0.029951298609375954,2
linear,1,207,0.029951298609375954,2
linear,1,208,0.029951296746730804,2
linear,1,209,0.029951294884085655,2
linear,1,210,0.029951298609375954,2
linear,1,211,0.029951296746730804,2
linear,1,212,0.029951293021440506,2
linear,1,213,0.029951293021440506,2
linear,1,214,0.029951296746730804,2
linear,1,215,0.029951289296150208,2
linear,1,216,0.029951293021440506,2
linear,1,217,0.029951294884085655,2
linear,1,218,0.029951291158795357,2
linear,1,219,0.02995128557085991,2
linear,1,220,0.029951289296150208,2
linear,1,221,0.029951291158795357,2
linear,1,222,0.029951293021440506,2
linear,1,223,0.029951296746730804,2
linear,1,224,0.029951294884085655,2
linear,1,225,0.029951291158795357,2
linear,1,226,0.029951296746730804,2
linear,1,227,0.029951291158795357,2
linear,1,228,0.02995128743350506,2
linear,1,229,0.029951291158795357,2
linear,1,230,0.029951291158795357,2
linear,1,231,0.029951293021440506,2
linear,1,232,0.029951291158795357,2
linear,1,233,0.02995128557085991,2
linear,1,234,0.029951289296150208,2
linear,1,235,0.029951291158795357,2
linear,1,236,0.029951294884085655,2
linear,1,237,0.029951291158795357,2
linear,1,238,0.02995128743350506,2
linear,1,239,0.029951293021440506,2
linear,1,240,0.029951293021440506,2
linear,1,241,0.029951291158795357,2
linear,1,242,0.029951289296150208,2
linear,1,243,0.029951289296150208,2
linear,1,244,0.029951289296150208,2
linear,1,245,0.029951291158795357,2
linear,1,246,0.029951289296150208,2
linear,1,247,0.02995128743350506,2
linear,1,248,0.029951289296150208,2
linear,1,249,0.029951291158795357,2
linear,1,250,0.029951291158795357,2
linear,1,251,0.029951293021440506,2
linear,1,252,0.02995128743350506,2
linear,1,253,0.029951291158795357,2
linear,1,254,0.029951291158795357,2
linear,1,255,0.02995128743350506,2
linear,1,256,0.029951289296150208,2
linear,1,257,0.029951291158795357,2
linear,1,258,0.029951291158795357,2
linear,1,259,0.029951291158795357,2
linear,1,260,0.029951289296150208,2
linear,1,261,0.029951289296150208,2
linear,1,262,0.02995128743350506,2
linear,1,263,0.02995128743350506,2
linear,1,264,0.02995128370821476,2
linear,1,265,0.029951293021440506,2
linear,1,266,0.029951289296150208,2
